0.503,0.495,0.498,0.492,0.5,0.496,0.502,0.483,0.497,0.488,0.474,0.501,0.513,0.484,0.504,0.497,0.475,0.474,0.514,0.498,0.506,0.518,0.49,0.471,0.489,0.508,0.5,0.466,0.507,0.496,0.501,0.501,0.49,0.501,0.513,0.498,0.479,0.518,0.512,0.504,0.502,0.506,0.504,0.508,0.499,0.493,0.506,0.486,0.486,0.492,0.495,0.525,0.52,0.505,0.51,0.5,0.454,0.503,0.5,0.487,0.489,0.49,0.503,0.514
0.5,0.48,0.504,0.494,0.507,0.496,0.496,0.492,0.503,0.487,0.501,0.501,0.472,0.5,0.506,0.501,0.501,0.509,0.515,0.505,0.46,0.488,0.506,0.499,0.515,0.526,0.466,0.478,0.519,0.488,0.497,0.523,0.509,0.501,0.495,0.53,0.488,0.509,0.496,0.478,0.501,0.49,0.493,0.489,0.511,0.525,0.496,0.512,0.485,0.513,0.514,0.508,0.483,0.506,0.515,0.497,0.463,0.5,0.489,0.455,0.522,0.483,0.524,0.528
0.501,0.501,0.51,0.509,0.49,0.499,0.476,0.499,0.516,0.501,0.51,0.526,0.491,0.512,0.488,0.48,0.496,0.502,0.506,0.495,0.497,0.544,0.488,0.502,0.507,0.5,0.497,0.509,0.519,0.496,0.483,0.505,0.47,0.487,0.515,0.501,0.507,0.51,0.492,0.491,0.496,0.498,0.469,0.53,0.509,0.48,0.49,0.496,0.517,0.514,0.513,0.5,0.484,0.505,0.493,0.488,0.504,0.471,0.477,0.493,0.494,0.52,0.486,0.466
0.554,0.493,0.498,0.519,0.512,0.5,0.495,0.51,0.5,0.514,0.486,0.49,0.509,0.506,0.511,0.503,0.5,0.508,0.544,0.483,0.5,0.518,0.486,0.509,0.497,0.502,0.501,0.495,0.506,0.476,0.516,0.504,0.478,0.485,0.51,0.512,0.488,0.509,0.499,0.487,0.495,0.494,0.499,0.497,0.521,0.485,0.491,0.526,0.537,0.503,0.485,0.491,0.506,0.48,0.528,0.492,0.529,0.463,0.5,0.531,0.49,0.502,0.503,0.511
0.518,0.484,0.513,0.509,0.479,0.478,0.483,0.489,0.48,0.501,0.514,0.496,0.508,0.474,0.509,0.493,0.511,0.489,0.5,0.48,0.504,0.514,0.497,0.508,0.522,0.504,0.502,0.528,0.512,0.507,0.524,0.493,0.539,0.495,0.488,0.488,0.491,0.52,0.494,0.537,0.518,0.494,0.49,0.521,0.489,0.535,0.53,0.489,0.525,0.487,0.53,0.507,0.504,0.516,0.473,0.505,0.516,0.524,0.488,0.473,0.508,0.503,0.482,0.505
0.515,0.506,0.492,0.494,0.496,0.497,0.468,0.489,0.513,0.514,0.497,0.5,0.495,0.475,0.505,0.503,0.499,0.518,0.511,0.492,0.501,0.475,0.48,0.512,0.504,0.492,0.504,0.508,0.489,0.499,0.522,0.5,0.484,0.535,0.51,0.505,0.497,0.505,0.489,0.518,0.49,0.506,0.511,0.512,0.489,0.509,0.529,0.524,0.511,0.511,0.492,0.531,0.491,0.504,0.515,0.5,0.483,0.483,0.458,0.477,0.512,0.514,0.513,0.505
0.498,0.495,0.481,0.493,0.538,0.522,0.493,0.488,0.495,0.483,0.497,0.515,0.48,0.493,0.509,0.502,0.493,0.507,0.501,0.502,0.516,0.5,0.521,0.513,0.49,0.528,0.513,0.484,0.486,0.478,0.513,0.506,0.476,0.503,0.492,0.477,0.479,0.517,0.498,0.514,0.516,0.484,0.5,0.509,0.513,0.499,0.501,0.51,0.499,0.511,0.518,0.508,0.526,0.51,0.486,0.505,0.496,0.498,0.499,0.488,0.486,0.51,0.514,0.522
0.486,0.491,0.522,0.48,0.477,0.525,0.507,0.482,0.478,0.476,0.509,0.477,0.483,0.496,0.479,0.492,0.51,0.469,0.5,0.491,0.509,0.526,0.507,0.52,0.499,0.478,0.521,0.505,0.48,0.512,0.483,0.499,0.531,0.512,0.511,0.497,0.494,0.483,0.52,0.482,0.503,0.524,0.498,0.492,0.524,0.515,0.491,0.483,0.513,0.513,0.509,0.5,0.522,0.485,0.523,0.506,0.501,0.49,0.499,0.525,0.49,0.495,0.542,0.502
0.531,0.473,0.508,0.498,0.499,0.483,0.517,0.501,0.481,0.496,0.494,0.48,0.506,0.499,0.499,0.488,0.478,0.486,0.477,0.5,0.494,0.521,0.509,0.493,0.506,0.518,0.479,0.491,0.496,0.487,0.496,0.505,0.49,0.515,0.507,0.5,0.504,0.511,0.476,0.506,0.529,0.49,0.48,0.509,0.5,0.521,0.515,0.487,0.5,0.494,0.465,0.478,0.508,0.487,0.514,0.485,0.504,0.513,0.516,0.515,0.505,0.51,0.51,0.502
0.502,0.499,0.521,0.524,0.494,0.484,0.532,0.482,0.52,0.505,0.505,0.496,0.503,0.522,0.518,0.508,0.47,0.504,0.479,0.471,0.485,0.489,0.504,0.487,0.505,0.493,0.51,0.479,0.51,0.474,0.478,0.499,0.503,0.506,0.483,0.493,0.477,0.508,0.503,0.511,0.512,0.507,0.501,0.512,0.485,0.512,0.477,0.485,0.464,0.499,0.499,0.518,0.519,0.496,0.494,0.492,0.498,0.492,0.5,0.529,0.495,0.508,0.495,0.482
0.506,0.522,0.493,0.516,0.51,0.514,0.487,0.507,0.498,0.488,0.495,0.517,0.487,0.467,0.499,0.535,0.538,0.482,0.501,0.505,0.518,0.52,0.532,0.51,0.52,0.514,0.506,0.517,0.481,0.485,0.473,0.477,0.525,0.516,0.482,0.489,0.489,0.514,0.479,0.498,0.512,0.521,0.532,0.479,0.503,0.519,0.523,0.53,0.487,0.497,0.503,0.509,0.498,0.506,0.509,0.52,0.499,0.47,0.482,0.548,0.506,0.485,0.517,0.506
0.493,0.501,0.496,0.483,0.491,0.499,0.475,0.498,0.511,0.498,0.509,0.487,0.498,0.498,0.525,0.505,0.496,0.479,0.492,0.498,0.489,0.468,0.502,0.495,0.505,0.52,0.518,0.49,0.493,0.522,0.492,0.485,0.501,0.467,0.498,0.508,0.501,0.51,0.504,0.506,0.515,0.498,0.484,0.498,0.497,0.521,0.495,0.493,0.539,0.484,0.532,0.492,0.51,0.508,0.472,0.485,0.492,0.5,0.491,0.5,0.475,0.527,0.517,0.51
0.526,0.489,0.477,0.486,0.499,0.497,0.504,0.497,0.488,0.523,0.51,0.502,0.479,0.495,0.521,0.473,0.528,0.476,0.499,0.527,0.528,0.523,0.489,0.506,0.506,0.504,0.504,0.525,0.487,0.504,0.49,0.501,0.482,0.508,0.496,0.494,0.484,0.474,0.512,0.516,0.484,0.501,0.493,0.5,0.492,0.505,0.5,0.499,0.486,0.483,0.497,0.49,0.504,0.49,0.478,0.526,0.463,0.477,0.492,0.515,0.496,0.496,0.501,0.49
0.52,0.48,0.504,0.48,0.489,0.491,0.506,0.491,0.456,0.495,0.5,0.502,0.485,0.528,0.471,0.507,0.492,0.5,0.502,0.493,0.511,0.533,0.517,0.47,0.51,0.519,0.503,0.478,0.509,0.492,0.509,0.51,0.512,0.491,0.506,0.472,0.519,0.485,0.478,0.503,0.497,0.513,0.509,0.497,0.502,0.499,0.475,0.473,0.496,0.511,0.503,0.514,0.483,0.483,0.502,0.505,0.497,0.489,0.475,0.493,0.491,0.487,0.504,0.473
0.528,0.491,0.517,0.552,0.507,0.49,0.51,0.491,0.497,0.498,0.482,0.52,0.52,0.502,0.514,0.501,0.47,0.502,0.516,0.463,0.502,0.505,0.49,0.495,0.498,0.496,0.511,0.512,0.513,0.501,0.499,0.483,0.499,0.496,0.512,0.533,0.507,0.486,0.518,0.5,0.486,0.501,0.494,0.497,0.475,0.495,0.492,0.499,0.526,0.463,0.524,0.509,0.487,0.501,0.504,0.494,0.468,0.504,0.505,0.501,0.515,0.481,0.463,0.486
0.505,0.491,0.508,0.526,0.51,0.497,0.514,0.538,0.485,0.508,0.504,0.484,0.489,0.505,0.494,0.492,0.521,0.513,0.518,0.493,0.486,0.508,0.473,0.512,0.498,0.509,0.499,0.484,0.507,0.491,0.507,0.492,0.501,0.516,0.47,0.49,0.473,0.521,0.52,0.488,0.527,0.484,0.511,0.518,0.482,0.515,0.485,0.508,0.466,0.498,0.503,0.515,0.485,0.523,0.507,0.488,0.517,0.507,0.491,0.489,0.473,0.513,0.533,0.467
0.52,0.501,0.479,0.52,0.494,0.499,0.513,0.506,0.488,0.52,0.485,0.499,0.479,0.53,0.5,0.492,0.496,0.499,0.493,0.502,0.504,0.498,0.507,0.476,0.474,0.49,0.502,0.49,0.536,0.495,0.506,0.483,0.52,0.516,0.462,0.488,0.522,0.511,0.535,0.488,0.523,0.498,0.484,0.5,0.512,0.497,0.491,0.48,0.518,0.529,0.523,0.513,0.517,0.501,0.491,0.5,0.476,0.524,0.493,0.493,0.511,0.497,0.494,0.516
0.505,0.498,0.507,0.505,0.512,0.502,0.497,0.514,0.508,0.483,0.507,0.496,0.498,0.534,0.481,0.495,0.503,0.475,0.49,0.488,0.477,0.513,0.509,0.502,0.495,0.494,0.51,0.487,0.509,0.501,0.521,0.506,0.51,0.532,0.47,0.464,0.526,0.506,0.491,0.479,0.491,0.49,0.534,0.488,0.489,0.485,0.523,0.53,0.517,0.502,0.518,0.489,0.488,0.486,0.5,0.506,0.52,0.509,0.515,0.501,0.5,0.5,0.51,0.493
0.499,0.518,0.462,0.486,0.504,0.501,0.52,0.505,0.501,0.513,0.495,0.479,0.486,0.52,0.501,0.503,0.481,0.498,0.51,0.512,0.522,0.499,0.501,0.502,0.492,0.482,0.5,0.511,0.514,0.504,0.484,0.496,0.494,0.491,0.487,0.478,0.537,0.502,0.5,0.487,0.506,0.502,0.524,0.505,0.507,0.511,0.488,0.496,0.485,0.488,0.499,0.528,0.514,0.503,0.511,0.515,0.51,0.496,0.49,0.503,0.518,0.484,0.496,0.516
0.484,0.47,0.496,0.507,0.501,0.506,0.502,0.534,0.53,0.487,0.52,0.513,0.477,0.511,0.483,0.512,0.49,0.504,0.481,0.509,0.486,0.505,0.501,0.496,0.491,0.502,0.51,0.493,0.486,0.475,0.518,0.499,0.523,0.483,0.493,0.494,0.516,0.504,0.502,0.483,0.476,0.478,0.497,0.503,0.5,0.512,0.524,0.506,0.496,0.49,0.512,0.502,0.522,0.503,0.506,0.498,0.498,0.496,0.558,0.48,0.473,0.47,0.499,0.49
0.49,0.522,0.496,0.529,0.502,0.499,0.519,0.504,0.499,0.505,0.502,0.479,0.521,0.485,0.521,0.48,0.489,0.499,0.5,0.479,0.505,0.497,0.505,0.504,0.498,0.511,0.492,0.483,0.534,0.523,0.478,0.502,0.504,0.52,0.522,0.483,0.489,0.474,0.502,0.487,0.495,0.504,0.492,0.478,0.51,0.489,0.492,0.485,0.507,0.513,0.495,0.5,0.516,0.48,0.508,0.502,0.496,0.517,0.505,0.483,0.506,0.49,0.522,0.487
0.487,0.526,0.5,0.503,0.493,0.512,0.495,0.501,0.51,0.524,0.484,0.536,0.535,0.503,0.491,0.516,0.479,0.497,0.514,0.506,0.5,0.508,0.478,0.494,0.518,0.526,0.523,0.494,0.528,0.498,0.54,0.502,0.525,0.527,0.484,0.499,0.507,0.5,0.521,0.505,0.493,0.495,0.493,0.522,0.509,0.506,0.489,0.497,0.51,0.493,0.483,0.475,0.494,0.509,0.475,0.492,0.51,0.497,0.513,0.487,0.486,0.475,0.489,0.497
0.51,0.496,0.464,0.533,0.501,0.502,0.505,0.525,0.493,0.484,0.501,0.514,0.507,0.484,0.487,0.495,0.505,0.508,0.457,0.493,0.508,0.526,0.496,0.47,0.511,0.466,0.471,0.494,0.499,0.462,0.5,0.516,0.491,0.498,0.522,0.489,0.48,0.508,0.47,0.495,0.462,0.508,0.515,0.488,0.523,0.485,0.481,0.498,0.498,0.511,0.492,0.504,0.503,0.494,0.499,0.524,0.498,0.519,0.503,0.51,0.495,0.492,0.499,0.506
0.497,0.498,0.503,0.487,0.509,0.508,0.482,0.489,0.499,0.526,0.494,0.52,0.51,0.496,0.501,0.511,0.478,0.5,0.526,0.484,0.515,0.499,0.509,0.499,0.514,0.463,0.48,0.515,0.49,0.516,0.51,0.508,0.48,0.481,0.522,0.522,0.506,0.484,0.5,0.477,0.503,0.486,0.499,0.497,0.526,0.503,0.501,0.514,0.505,0.491,0.49,0.48,0.529,0.521,0.506,0.518,0.511,0.483,0.518,0.497,0.508,0.483,0.469,0.499
0.496,0.481,0.486,0.483,0.488,0.487,0.478,0.473,0.505,0.498,0.488,0.478,0.493,0.474,0.523,0.489,0.501,0.492,0.497,0.485,0.492,0.504,0.498,0.507,0.48,0.525,0.492,0.498,0.527,0.508,0.492,0.49,0.525,0.506,0.499,0.509,0.489,0.487,0.518,0.519,0.507,0.495,0.531,0.499,0.496,0.497,0.481,0.499,0.513,0.524,0.502,0.506,0.485,0.528,0.498,0.512,0.518,0.515,0.507,0.486,0.508,0.527,0.534,0.512
0.516,0.446,0.514,0.524,0.529,0.486,0.495,0.508,0.491,0.509,0.492,0.525,0.491,0.497,0.495,0.488,0.521,0.468,0.51,0.48,0.498,0.483,0.515,0.503,0.502,0.511,0.472,0.465,0.482,0.513,0.484,0.508,0.533,0.504,0.482,0.499,0.522,0.504,0.499,0.464,0.508,0.533,0.496,0.494,0.502,0.498,0.516,0.468,0.49,0.509,0.497,0.494,0.495,0.514,0.494,0.531,0.507,0.494,0.52,0.455,0.499,0.458,0.52,0.478
0.493,0.498,0.481,0.489,0.491,0.473,0.495,0.501,0.497,0.522,0.502,0.498,0.509,0.489,0.479,0.502,0.499,0.51,0.496,0.496,0.488,0.504,0.495,0.48,0.48,0.52,0.493,0.502,0.505,0.484,0.51,0.511,0.492,0.497,0.51,0.485,0.508,0.478,0.51,0.537,0.504,0.477,0.518,0.506,0.489,0.526,0.502,0.501,0.51,0.499,0.484,0.487,0.491,0.488,0.493,0.481,0.535,0.493,0.527,0.476,0.521,0.49,0.478,0.495
0.515,0.494,0.525,0.5,0.493,0.497,0.512,0.504,0.494,0.507,0.505,0.503,0.494,0.511,0.499,0.484,0.508,0.489,0.478,0.49,0.5,0.514,0.518,0.488,0.5,0.503,0.526,0.487,0.506,0.495,0.478,0.454,0.47,0.518,0.487,0.504,0.502,0.509,0.483,0.519,0.488,0.521,0.489,0.497,0.479,0.483,0.483,0.471,0.494,0.507,0.489,0.509,0.512,0.483,0.482,0.502,0.507,0.495,0.504,0.499,0.492,0.51,0.507,0.493
0.518,0.486,0.507,0.515,0.497,0.48,0.54,0.482,0.512,0.479,0.508,0.507,0.517,0.533,0.5,0.489,0.496,0.514,0.502,0.463,0.5,0.457,0.514,0.515,0.514,0.488,0.521,0.525,0.513,0.518,0.483,0.497,0.515,0.485,0.474,0.495,0.507,0.513,0.503,0.509,0.491,0.486,0.507,0.481,0.493,0.501,0.508,0.479,0.506,0.491,0.508,0.519,0.529,0.492,0.496,0.486,0.519,0.497,0.494,0.499,0.499,0.475,0.523,0.506
0.468,0.484,0.517,0.516,0.484,0.491,0.48,0.474,0.527,0.516,0.547,0.503,0.508,0.462,0.484,0.525,0.487,0.508,0.485,0.486,0.492,0.504,0.498,0.502,0.506,0.491,0.506,0.499,0.519,0.49,0.477,0.508,0.489,0.497,0.497,0.502,0.501,0.505,0.506,0.501,0.493,0.498,0.49,0.488,0.492,0.53,0.497,0.522,0.525,0.537,0.5,0.513,0.516,0.471,0.467,0.541,0.487,0.515,0.51,0.494,0.483,0.497,0.518,0.51
0.493,0.483,0.522,0.481,0.483,0.489,0.505,0.478,0.509,0.506,0.519,0.514,0.518,0.511,0.485,0.491,0.514,0.51,0.495,0.488,0.507,0.496,0.51,0.505,0.491,0.481,0.486,0.47,0.483,0.508,0.513,0.485,0.484,0.5,0.539,0.506,0.507,0.519,0.47,0.497,0.507,0.485,0.485,0.487,0.469,0.507,0.506,0.508,0.479,0.495,0.499,0.517,0.504,0.472,0.486,0.528,0.491,0.479,0.515,0.515,0.482,0.512,0.487,0.5
0.504,0.508,0.485,0.477,0.487,0.482,0.525,0.525,0.488,0.497,0.52,0.523,0.484,0.504,0.514,0.489,0.474,0.492,0.494,0.474,0.521,0.516,0.496,0.475,0.479,0.502,0.511,0.476,0.476,0.497,0.505,0.506,0.511,0.52,0.491,0.511,0.473,0.49,0.505,0.49,0.475,0.516,0.495,0.523,0.495,0.517,0.506,0.511,0.513,0.487,0.494,0.51,0.49,0.484,0.497,0.529,0.487,0.498,0.495,0.494,0.493,0.483,0.506,0.503
0.515,0.487,0.513,0.493,0.482,0.491,0.485,0.508,0.455,0.516,0.5,0.503,0.493,0.526,0.528,0.473,0.486,0.482,0.492,0.504,0.504,0.523,0.525,0.486,0.52,0.504,0.499,0.501,0.494,0.549,0.496,0.494,0.516,0.485,0.501,0.483,0.498,0.472,0.512,0.494,0.495,0.524,0.472,0.511,0.5,0.5,0.5,0.485,0.485,0.489,0.473,0.485,0.474,0.501,0.507,0.468,0.533,0.509,0.488,0.488,0.493,0.501,0.479,0.487
0.492,0.505,0.498,0.501,0.484,0.524,0.491,0.525,0.513,0.509,0.537,0.524,0.487,0.526,0.472,0.505,0.501,0.508,0.478,0.509,0.495,0.492,0.51,0.514,0.516,0.484,0.499,0.516,0.511,0.547,0.502,0.506,0.5,0.511,0.471,0.516,0.501,0.522,0.493,0.503,0.517,0.505,0.506,0.478,0.516,0.503,0.481,0.495,0.506,0.483,0.463,0.493,0.502,0.484,0.517,0.492,0.518,0.492,0.528,0.517,0.524,0.521,0.5,0.5
0.493,0.498,0.493,0.499,0.493,0.509,0.519,0.478,0.488,0.478,0.49,0.502,0.482,0.47,0.477,0.508,0.469,0.479,0.501,0.498,0.495,0.49,0.514,0.537,0.506,0.529,0.481,0.496,0.507,0.493,0.515,0.513,0.489,0.501,0.513,0.507,0.483,0.473,0.518,0.518,0.492,0.496,0.506,0.475,0.525,0.497,0.479,0.525,0.491,0.5,0.503,0.497,0.496,0.498,0.487,0.499,0.511,0.484,0.482,0.501,0.481,0.534,0.529,0.509
0.495,0.489,0.491,0.496,0.511,0.52,0.513,0.503,0.49,0.478,0.493,0.494,0.51,0.489,0.518,0.501,0.477,0.501,0.496,0.496,0.503,0.484,0.5,0.484,0.53,0.497,0.517,0.515,0.498,0.472,0.5,0.489,0.496,0.51,0.485,0.495,0.511,0.521,0.524,0.484,0.46,0.483,0.472,0.477,0.491,0.502,0.5,0.517,0.513,0.512,0.506,0.492,0.474,0.49,0.52,0.497,0.525,0.496,0.515,0.52,0.487,0.509,0.515,0.543
0.511,0.48,0.517,0.508,0.516,0.489,0.531,0.514,0.493,0.487,0.501,0.505,0.513,0.501,0.502,0.506,0.528,0.505,0.534,0.513,0.512,0.515,0.509,0.513,0.478,0.499,0.48,0.513,0.479,0.523,0.478,0.502,0.505,0.478,0.517,0.473,0.497,0.475,0.503,0.512,0.515,0.48,0.481,0.477,0.491,0.502,0.51,0.497,0.502,0.476,0.498,0.48,0.526,0.499,0.505,0.493,0.508,0.495,0.487,0.511,0.503,0.503,0.519,0.507
0.515,0.493,0.522,0.502,0.464,0.516,0.518,0.467,0.5,0.498,0.507,0.508,0.508,0.511,0.526,0.499,0.488,0.482,0.491,0.487,0.5,0.479,0.531,0.518,0.518,0.497,0.472,0.508,0.496,0.52,0.532,0.504,0.483,0.48,0.523,0.478,0.482,0.513,0.481,0.504,0.492,0.489,0.506,0.5,0.527,0.484,0.48,0.487,0.504,0.49,0.508,0.468,0.485,0.475,0.492,0.481,0.514,0.48,0.512,0.484,0.489,0.463,0.503,0.497
0.505,0.512,0.497,0.495,0.517,0.515,0.51,0.488,0.476,0.49,0.508,0.499,0.513,0.517,0.499,0.487,0.493,0.495,0.481,0.476,0.523,0.499,0.53,0.506,0.491,0.496,0.48,0.493,0.518,0.505,0.492,0.502,0.506,0.471,0.53,0.518,0.506,0.517,0.498,0.478,0.489,0.504,0.496,0.516,0.485,0.505,0.509,0.496,0.502,0.498,0.503,0.497,0.495,0.463,0.527,0.514,0.517,0.5,0.502,0.488,0.469,0.483,0.484,0.465
0.544,0.497,0.505,0.489,0.49,0.484,0.507,0.507,0.506,0.503,0.502,0.52,0.503,0.509,0.49,0.494,0.485,0.486,0.476,0.492,0.52,0.49,0.493,0.486,0.512,0.513,0.503,0.505,0.488,0.493,0.5,0.476,0.49,0.518,0.505,0.501,0.506,0.492,0.537,0.482,0.511,0.503,0.495,0.511,0.501,0.47,0.497,0.497,0.493,0.5,0.477,0.501,0.486,0.49,0.479,0.511,0.495,0.511,0.507,0.49,0.495,0.478,0.474,0.491
0.489,0.513,0.48,0.488,0.502,0.521,0.508,0.489,0.484,0.52,0.51,0.484,0.493,0.526,0.472,0.498,0.516,0.523,0.521,0.486,0.51,0.505,0.49,0.5,0.524,0.508,0.496,0.504,0.518,0.505,0.483,0.528,0.506,0.493,0.508,0.507,0.5,0.499,0.504,0.462,0.504,0.538,0.489,0.504,0.51,0.515,0.525,0.498,0.487,0.486,0.544,0.522,0.493,0.485,0.496,0.546,0.497,0.518,0.48,0.516,0.502,0.462,0.493,0.481
0.475,0.492,0.478,0.508,0.53,0.482,0.489,0.505,0.525,0.483,0.497,0.523,0.5,0.493,0.471,0.508,0.526,0.507,0.51,0.491,0.479,0.516,0.515,0.508,0.501,0.482,0.524,0.509,0.519,0.508,0.496,0.502,0.462,0.492,0.495,0.512,0.488,0.502,0.497,0.506,0.498,0.505,0.523,0.502,0.48,0.479,0.493,0.469,0.468,0.507,0.517,0.475,0.489,0.52,0.482,0.501,0.489,0.502,0.482,0.475,0.499,0.508,0.509,0.506
0.535,0.5,0.525,0.5,0.502,0.488,0.493,0.493,0.537,0.499,0.497,0.459,0.522,0.521,0.512,0.488,0.474,0.488,0.503,0.491,0.495,0.51,0.507,0.535,0.499,0.496,0.505,0.465,0.503,0.513,0.481,0.501,0.491,0.532,0.51,0.516,0.512,0.516,0.519,0.508,0.487,0.509,0.501,0.514,0.494,0.493,0.514,0.499,0.469,0.501,0.496,0.492,0.468,0.502,0.492,0.483,0.49,0.488,0.523,0.464,0.495,0.495,0.491,0.514
0.515,0.511,0.491,0.491,0.499,0.544,0.517,0.502,0.502,0.477,0.507,0.543,0.497,0.527,0.475,0.509,0.532,0.503,0.491,0.517,0.533,0.518,0.49,0.498,0.467,0.546,0.502,0.486,0.461,0.499,0.49,0.476,0.51,0.502,0.489,0.51,0.48,0.479,0.483,0.516,0.501,0.515,0.504,0.506,0.493,0.536,0.489,0.499,0.478,0.509,0.486,0.481,0.497,0.479,0.488,0.522,0.485,0.487,0.506,0.468,0.505,0.505,0.504,0.479
